TSNE_1,TSNE_2
44.16004,-40.225346
33.876083,-42.862713
59.679665,-5.898902
2.30284,51.17166
-22.34746,60.218628
-33.617237,35.734272
-28.202948,-55.298862
59.63997,-5.891667
-1.4698641,23.76604
-41.36697,33.111633
-9.638705,-70.22685
23.729744,1.5069935
14.074737,-29.327742
14.939976,50.991543
-2.852271,-5.728009
-29.080013,-21.970592
-1.9070469,51.5394
22.907602,-34.81985
-50.28078,-1.1939756
-16.442331,32.94729
14.0088825,-12.505464
-50.028008,-1.150439
38.93261,0.9192326
5.3400536,-48.08815
-21.568016,-61.58882
2.0592132,66.868286
-23.83401,35.66635
-34.70425,18.140648
4.7798285,-20.442442
7.143612,-67.431335
20.016842,-32.693016
-60.587677,-11.998726
-60.04301,-14.27891
-57.243034,-19.071844
66.32969,-7.153071
53.23527,23.712044
8.376474,33.023506
3.4666035,10.157183
34.680008,9.0933
-57.321785,-18.98131
50.282482,-23.667395
-37.70148,-42.393745
30.302639,-41.31184
-2.709666,-71.18663
-27.935345,15.827848
23.30668,48.355267
-18.081524,13.139524
-6.1465116,52.65059
-21.971529,-3.8478334
3.09574,5.2778244
-22.988937,35.496532
-18.393936,59.12228
-50.0497,27.367016
-8.432326,-70.53842
-30.014376,-53.482304
4.3907657,51.15857
-17.465757,58.727512
-37.75645,-33.37406
62.374954,-6.424097
-54.86918,22.804419
-34.805065,-2.1689105
-53.495426,-22.434576
-15.7493105,-39.29878
48.246727,-19.810972
69.37712,-7.6935654
-59.289253,-16.15654
-7.990804,-19.55462
-55.916462,21.760693
20.654776,49.538757
48.795097,-20.69173
-20.286982,-4.2417974
-8.819244,-42.08252
-7.7224984,-20.087831
-10.658344,-41.373863
6.271023,36.416058
-34.752552,55.250328
58.878468,16.162582
-2.9840517,-71.196526
40.410152,-42.461666
-7.239111,-20.754755
-43.36974,32.102505
-12.500982,29.69343
-23.316809,-3.5941865
2.4604728,69.90467
-37.64487,-42.546146
-9.158968,9.622301
-1.8897935,-4.6798854
10.852981,-53.491558
46.684246,29.533976
39.114643,0.44280347
69.851166,-7.7759438
38.397793,37.080654
-40.17045,-1.4352179
-44.886433,-0.93554425
28.533707,45.149727
20.183231,49.718616
-25.161573,35.879177
50.57198,-31.658142
-31.843973,35.966423
-10.185576,54.513832
-6.480945,52.776497
6.7115293,-23.138351
-35.89198,35.226032
7.653725,-49.742466
6.145244,36.692493
37.049046,-43.19566
8.733446,-25.455128
72.05148,-8.159519
-7.661061,-70.70698
-56.947323,-19.397589
-0.33780506,-2.8542478
-17.8476,33.682194
50.623928,-31.472475
-11.838109,10.654442
-13.216947,-68.67281
-54.81822,22.859455
-6.112569,-43.08642
9.416638,-65.156204
10.963643,-53.669044
-36.30131,-30.017847
-47.50753,29.446981
-1.4806197,23.7959
-35.05648,54.934696
-36.978447,34.903385
-24.24969,-59.02416
0.81800884,-70.641754
21.223537,2.4786928
3.803405,-19.005325
-28.005247,15.848414
2.1145544,63.86929
-17.323828,-5.1255155
23.78566,-35.579124
19.569233,49.92816
-39.545433,33.952404
2.6424077,70.63129
-27.786152,-2.9722533
45.03787,-39.50695
-8.375227,-13.468576
-23.828451,-59.408577
2.3200645,1.821484
20.226765,23.169607
-19.92228,-63.077908
38.01114,3.0773299
7.3682523,34.459476
-1.3623629,-4.0879364
-33.88558,56.09852
-60.666927,-10.630607
5.3249545,75.53537
3.3677914,-69.70703
54.53592,22.512428
50.110634,-33.001045
2.4003878,15.939123
-0.34310764,21.47527
-3.7267058,-6.6660123
-59.14577,-16.429213
-18.220943,33.84322
-14.229602,-68.04305
3.376003,7.4726186
-51.311592,-23.917965
-38.526947,-37.731983
-30.837862,-52.62909
-35.626247,-46.57888
28.624601,45.090324
-34.182755,-26.85636
-61.073116,16.921495
7.0142546,-67.55474
17.481121,25.03448
-38.869896,-1.6147058
-55.24269,-21.039566
6.162069,-68.20229
2.6472256,3.1183214
-25.444538,15.242452
-30.65173,16.557398
2.291854,68.972145
-53.81396,-2.2126088
-58.535954,-5.679008
27.65096,17.481352
12.01735,-57.736042
49.21054,-21.3835
-0.612414,-45.202904
8.739927,-25.438154
-60.6662,-10.631604
16.973701,50.61491
-19.037144,59.354523
-9.436207,54.105465
-25.651196,-3.2468045
-10.865594,10.26508
-40.01287,-1.4578992
50.43259,-32.171238
-29.312515,-22.195312
-20.761707,59.894863
58.7425,9.730417
49.925667,-22.765879
-4.5258255,52.106647
-61.052883,16.94212
-20.460276,59.811623
-22.947853,35.48607
17.479052,-12.644077
6.655035,-48.959976
39.737446,-1.260918
-1.0546163,22.745317
-27.212696,-3.0413373
54.53903,22.507486
-6.962857,8.899011
-22.066042,-61.115368
-33.661774,56.295807
-27.445145,59.87286
-1.0958068,51.42346
33.49802,10.830998
2.0072775,1.0520701
-42.406185,32.635784
-12.127668,-69.213776
-22.849382,-60.34621
26.873808,-38.53691
-11.746263,10.615149
-58.989876,-6.263612
-14.759239,-67.662155
-29.450361,-22.184431
49.852448,26.732786
-48.6877,28.538204
-24.813013,-58.467644
-50.263466,-24.552343
-25.160662,35.878975
-25.469337,-19.30544
-27.877752,-2.9621575
13.151844,5.6071935
-7.5794053,-70.72274
3.436857,8.314106
27.92666,-12.957641
7.9921274,78.19997
-46.07304,30.434313
-44.37629,-0.9753103
15.76152,-30.251425
8.903535,-25.589678
-6.167757,8.68007
-29.980467,58.918304
14.762841,4.911035
-6.9080386,52.94679
48.593513,27.841312
45.761017,-16.158953
-23.949965,-18.37076
0.6127,-70.69646
-26.04357,15.383696
3.216437,-69.77686
51.182808,-28.514317
-38.513424,-37.521408
-18.700647,34.058296
-1.8273246,-44.7203
-29.916502,16.347136
-43.47777,32.04138
-56.962326,20.740847
-53.532803,-22.406551
35.265633,39.870647
-9.768008,-70.1736
-52.705856,24.985615
3.4098437,-47.02046
-50.954132,-24.14232
-24.582605,-18.64039
-36.709396,-1.9163785
38.505398,1.9452987
-29.39766,-22.074799
-50.40205,-24.48322
-59.37295,18.44097
-25.651196,-3.2468047
-26.368235,60.143787
-4.036947,-7.00166
9.868586,-52.029736
57.74456,7.22868
-20.620415,59.856846
-11.196915,10.397383
43.556095,-11.753746
9.2244425,-65.36121
-52.457508,25.439932
3.4312158,8.234013
-35.507893,-28.72381
-21.378752,-36.921852
4.119554,-69.35785
37.03461,5.079595
-27.78653,36.12416
14.160561,27.465729
-31.036383,-52.436924
18.475613,24.356882
2.6437602,51.163868
-36.29244,-1.9727812
-43.722305,31.898195
-47.155052,29.699358
-31.185244,58.221832
-8.278767,-18.84787
-35.271275,-47.147987
56.192062,20.735033
-25.458324,60.281475
-60.448223,-12.855444
3.2251081,-18.200783
-27.548489,15.737441
46.869804,-37.720284
-58.55085,19.21558
44.06074,31.928782
-27.985653,-2.9491353
10.448479,6.2978673
2.9891472,14.095425
33.017353,11.47354
-50.535854,-1.2404232
50.494415,-31.954355
-9.705353,54.247078
-7.7370234,9.137802
-25.877724,60.22985
-26.12472,35.995968
21.708881,-33.862392
-31.76913,35.974346
35.486088,7.8494062
9.999171,-52.205235
22.503096,-13.276032
20.655615,49.538105
-31.007843,-23.558847
-7.9139404,9.193933
15.225018,-12.586764
38.02364,37.42498
49.302876,27.222317
23.38779,-35.225853
-58.540142,19.224596
10.934791,-53.625187
-11.191697,-41.157852
-37.267662,-43.504192
13.21463,28.219265
48.274815,28.131739
44.78829,-39.723686
49.05696,-21.12549
-56.95776,-19.388006
-21.275099,-61.876297
-63.713703,14.609423
-14.1034565,31.460175
45.569435,-15.872811
-38.08178,-41.092045
28.712597,45.027683
14.485254,-29.564594
-25.445698,15.242712
42.00216,-41.702866
33.570198,41.294033
-13.492863,30.84165
0.90607786,51.233315
-41.260975,33.329086
16.97602,25.381386
27.879353,-12.968617
59.258183,13.659001
8.902854,51.27512
-17.205399,-38.693356
43.703842,-11.920356
58.09265,-5.582222
12.943768,51.194477
20.608477,-33.080204
-57.38403,20.33135
-25.763004,15.317958
16.71925,25.566822
67.64009,-7.387314
3.351241,7.1868143
18.520737,3.5497508
51.060307,-29.53765
-23.79345,35.65773
-64.95718,13.540055
16.513992,25.712976
-13.034203,30.353548
13.687973,-29.095049
-22.25074,-60.92597
43.742012,-12.060734
-5.177197,-71.076965
-33.723156,17.677452
31.48258,42.97802
5.872269,-68.380295
40.814465,-42.29955
-50.07769,-24.671925
-47.669662,29.32486
60.36929,-6.0357594
4.8899536,-68.958534
11.3537445,-61.68082
2.8363695,3.9628937
68.94312,-7.6167536
-17.794834,-4.973778
12.881004,51.198635
-50.744728,-1.2815586
45.339706,-15.531818
3.058481,5.078308
23.721502,1.5100111
-17.839476,58.892937
-29.477907,16.224247
-10.238378,10.0222645
-9.261079,-41.90972
60.37829,-6.0380287
15.413965,4.845891
-60.148483,-8.402854
-57.27961,20.435593
19.692135,-32.487732
-32.295338,17.098776
6.175819,36.624672
3.1945958,5.877841
-10.211067,-70.02485
38.98086,36.547962
38.910404,0.9718576
2.021136,16.907337
-5.461017,8.51989
-30.932716,-23.490038
-0.0806047,20.98499
-65.31028,13.233897
-2.917018,-71.19641
21.463184,49.208935
-48.784725,28.482464
-47.918995,29.14546
14.386017,-12.521896
44.45378,31.5741
-53.628933,-2.143538
2.289839,61.92085
22.131752,21.880554
-55.97589,-20.382805
12.02015,51.24567
28.58506,-40.352184
17.222633,50.559887
47.255043,-37.304005
18.930386,-32.03902
-9.026036,53.89439
-36.044178,18.940083
44.020237,-13.28396
12.832509,-12.410257
6.957495,35.135128
50.8199,-25.316057
-7.789604,-70.67981
-30.551054,-23.143902
45.569454,-15.87384
58.643578,16.839636
42.210606,33.62716
-31.671227,-51.715412
1.7029533,-70.360504
43.686867,-40.583096
-38.043518,-34.461006
42.56489,-41.363052
59.257874,13.843799
63.072586,-6.5556974
1.1501268,-70.54219
8.816778,78.866234
18.689241,-12.938537
6.368849,-68.063324
16.177843,-30.483946
-16.581013,33.016376
-7.124851,-10.817701
50.918636,-30.21819
12.922958,-12.455887
-1.6610087,-4.4279475
39.5464,36.030235
4.4975595,-20.024277
3.9426446,-19.205273
-65.30953,13.234543
-21.35602,14.19315
-12.3404875,10.863438
3.4072182,11.226627
51.887108,24.920563
46.78776,29.444828
42.911797,-11.904618
-18.27968,-38.247776
9.395299,31.800936
-17.199778,58.6073
-8.738565,-15.285652
-21.962414,14.36513
9.3818445,79.2524
8.249669,78.45104
14.244669,27.391474
37.871464,-43.13498
8.480995,78.615166
-37.645977,-33.02643
0.30142835,-70.77443
57.858955,18.480358
58.645016,16.823845
-7.1925597,-10.914671
-34.597668,-2.195823
-64.95209,13.545184
47.80928,-36.62955
8.477069,32.901924
59.852825,-5.933676
-60.40302,-13.05522
-60.665977,-10.582387
3.652155,73.27209
57.695568,7.1538935
3.4406805,-18.499992
-16.765535,-38.878723
-30.64602,-23.228987
0.03364798,-45.47693
11.827684,51.253025
45.45784,-39.12756
-12.903269,56.16003
-38.006454,-41.41498
-23.070732,-60.14257
35.077805,8.493318
-21.992271,-61.182644
-4.5386024,-7.5502076
-21.533064,-61.630512
8.522688,32.844925
9.402255,-51.462963
-17.321583,-5.137173
-6.08955,-43.09791
59.191814,-5.8019943
13.772672,27.77078
-58.439133,19.31801
-15.748141,57.8423
7.4495234,-67.1484
-13.701809,56.64494
2.0747783,67.15316
-25.265354,15.200407
4.162869,-19.535788
-10.324,-41.502853
-38.192955,-40.54181
11.199799,-54.17687
3.4710917,10.038202
-37.929626,-41.699142
-45.511536,-0.90538365
25.934511,-37.614906
-24.346083,60.357468
51.326126,25.421322
16.366724,-30.582523
23.408957,48.300335
9.112319,51.278934
4.7849903,-69.01383
11.837869,-56.552288
-21.007486,14.092084
-56.45677,-3.6991103
57.50559,6.8025436
20.466766,-32.982296
23.619513,48.1907
16.613613,-30.724356
42.169693,-8.81267
13.195864,-12.458009
40.172997,-2.5641956
12.2631235,-12.625852
-28.82505,-54.689022
-20.719994,14.008434
-13.641199,-40.170223
-26.497269,60.11491
-20.516266,34.745777
-6.8509808,-70.84932
60.515858,-6.063666
-32.983494,-50.187767
9.795332,31.396772
-23.550945,60.34699
1.1406581,18.723587
-58.175156,-17.918621
51.12139,-26.856916
-22.426785,35.35174
-21.209864,-4.012966
30.433624,14.648456
40.14452,-2.4914212
1.9693688,0.9682902
-49.161304,28.156582
14.203395,-29.39662
21.371489,-33.609592
34.365658,40.62803
-23.959908,14.886826
27.232914,17.864134
40.410503,-3.3080058
-23.469322,-18.056145
36.48317,6.1424294
-51.132984,-24.027346
2.1761024,1.4656386
-55.76891,21.916595
-0.5499994,-3.122159
3.455262,10.470655
0.2741524,-70.78007
36.366802,38.901
14.772393,26.991056
-55.768993,21.92025
6.8699484,-67.67655
-51.057114,-24.06833
-33.612274,56.335083
-9.213265,53.98925
-0.022364609,51.300434
21.297638,2.3562827
7.8562913,51.248295
-11.929126,-40.865917
32.711227,-42.546402
-24.364418,-58.90759
27.448822,-39.087215
43.406574,-11.706589
58.03772,7.836647
3.356791,72.70967
25.4444,-37.149216
21.788643,49.069023
22.083542,-13.255286
8.91808,-25.614676
5.776755,-68.444855
-43.87172,31.804655
-28.476042,59.55398
-57.15609,20.552912
48.389423,28.036684
-9.060642,53.912075
-17.260487,33.377247
18.550503,50.227108
29.651354,44.34389
-15.651283,12.241015
2.8320494,-17.693941
24.8447,-36.564564
-40.286427,33.65763
-60.3447,-13.2930155
5.648663,-48.273994
26.725555,-13.129103
4.200869,-19.581629
-10.905124,-69.75347
-29.85551,58.977474
-14.003999,56.82918
-8.755176,-15.698322
-13.142419,-68.71264
9.097532,-25.821297
2.081095,67.26217
6.8295426,51.216663
19.327698,23.78094
72.37272,-8.216077
3.4755383,9.61272
37.919876,3.2714665
-25.993755,-3.1981282
37.30643,4.5481277
-39.858032,33.831135
-55.475197,22.196785
-0.78196883,22.306648
18.43838,-31.74433
-17.087105,-5.224556
31.900082,42.65931
-13.998677,31.342533
4.9705772,-68.9146
-23.125486,14.676787
36.572575,5.9750795
-37.111496,-31.609749
7.4900384,-49.606052
18.532269,3.5446556
24.160439,1.3614079
31.178228,13.7559
-47.390564,-0.92347443
-35.011745,-27.989048
-6.5898643,8.791069
-28.053436,36.13457
-19.406157,34.337498
-6.8267875,-10.398969
-36.19712,53.565918
-32.814102,-50.401234
11.851965,29.377398
-7.4668136,-20.471434
-58.388405,-17.616047
32.76038,11.812258
-7.3021026,-42.64924
-33.124516,-25.632084
15.193062,4.795965
38.209946,37.25737
0.3244786,-45.59846
-34.081005,55.919617
3.6353986,-47.135952
-1.6235977,-4.3860517
-12.437865,55.873287
11.807746,29.421507
-60.578213,-12.06834
-23.899523,-59.36383
-24.454254,-18.566677
-18.373308,33.912704
-0.044442933,-2.4493864
-24.799538,60.340347
-18.302094,-38.238373
67.745674,-7.406347
15.345662,4.863079
-51.04718,-24.075321
-5.4675083,-8.631186
-12.391964,29.527538
9.817395,-26.415022
-8.329886,-18.669186
11.829347,51.25305
-33.36396,56.550087
-60.160076,-8.419421
-52.58789,-23.068558
-36.597363,19.468338
50.130894,-32.956444
-36.741566,-44.670803
2.170327,16.547224
-0.39029926,21.560635
-6.213396,-21.628948
-59.17106,-16.369541
4.6745753,-47.70039
-36.188293,-45.648327
-34.50271,-48.25368
-1.866452,-44.70483
1.0676792,-70.56828
-20.287031,-4.241907
65.36681,-6.978978
-23.971212,-59.2845
3.1278148,-69.814766
-53.628933,-2.143538
-60.07761,-8.214403
3.4005935,11.300963
21.629967,-13.226775
3.9195309,-19.174559
14.705447,5.092097
7.134758,-67.44052
3.3927076,-18.440434
-52.798626,-22.922161
-29.321287,59.22588
1.2239199,-45.9907
29.246977,44.640614
-60.060734,-14.22774
-64.8838,13.603483
-22.962667,60.29777
-65.31027,13.233898
18.262058,24.505524
57.52879,6.8368554
12.047376,-58.20558
25.5278,-13.22293
-9.834366,9.868283
-58.030777,-18.11145
-54.446583,-2.4779963
-22.836061,-16.91234
-52.58491,25.313618
58.71478,9.639672
-7.7425284,9.13846
18.813704,-31.959986
50.777813,-25.168928
-20.512075,-62.57797
-30.592327,-52.90464
-17.745697,-38.47277
32.525402,-42.4875
-58.840614,-16.936768
59.245083,14.120411
-22.184034,35.276752
2.164847,63.111557
-26.589146,15.511165
45.569435,-15.872811
-51.653893,-1.5085698
54.740723,22.3104
19.013103,-32.08004
-36.86946,34.938038
-52.133366,-23.373417
-0.2541342,-45.35615
-40.67153,-1.3698924
51.189663,-28.381605
-22.698568,14.564855
32.541687,-42.49069
26.729332,46.371662
51.14619,-28.957376
-33.018753,56.83
-19.727625,-4.3980017
-17.938606,58.93602
19.887285,23.394173
1.1667084,-45.965393
-8.678574,-14.727748
12.104879,29.160847
20.950132,2.5184402
1.5445629,-70.41428
-45.33203,-0.9123198
-31.212322,58.19421
27.488478,-39.120327
-21.166248,59.995552
8.431479,32.962967
-57.549625,20.170023
36.364834,6.358649
-50.393925,-24.487045
-21.45806,60.057343
-30.163767,-53.342323
-31.768894,35.97285
2.1095417,63.979977
14.546541,51.044388
-34.605057,35.540585
-10.721603,54.82803
13.99501,5.3476677
-23.410112,-17.94777
-63.75916,14.5670805
37.931255,-43.1193
-28.289314,-55.230545
-12.645745,29.88724
45.483944,-39.103046
-1.9944637,-4.7967
2.0570416,65.6645
32.18026,-42.34932
-8.794165,-70.45313
-41.05456,33.20727
11.960971,-27.994608
16.843122,4.25216
6.08094,36.83684
49.45937,-34.233097
-7.160649,-42.702312
12.33239,-12.612329
-30.83023,58.44734
-4.177056,51.998894
-16.87281,12.712078
62.245518,-6.398523
-48.0616,29.036737
7.719643,77.95005
-0.048546616,20.919098
11.943005,-61.832573
-53.134758,-1.9700048
-6.213396,-21.628948
-10.207877,-70.0234
-27.195618,36.092213
-28.067799,-55.42544
9.854959,31.33124
-6.8581743,52.926956
15.007578,-29.848116
-30.850115,-52.624573
23.576717,-35.39472
-16.858835,-38.829136
-18.89504,59.304985
-58.731556,19.039661
28.583834,-40.357452
2.0155306,-16.765818
0.8636167,-70.627815
39.863503,-42.643116
-2.6459212,-71.18318
58.229977,8.256259
15.37563,4.858348
-23.256699,-59.963154
53.601925,23.386208
3.4645748,8.970155
31.897408,42.659065
48.92052,-35.070267
51.0771,25.639072
-4.5258665,52.10667
28.89077,16.294191
59.016342,-5.767291
-45.03826,31.097525
-54.789845,-21.418823
-37.855637,-33.699787
59.090675,15.292309
-28.511488,36.14226
-38.490532,-38.358547
-7.623511,-11.653943
31.574158,-42.056152
-33.277615,-2.3581667
20.03465,-13.086322
-37.29243,34.79651
49.90648,-22.73128
-34.268635,-48.560123
16.881414,4.2362285
-5.8650384,-70.993805
-7.16538,-70.79753
-29.010311,59.35485
8.396741,78.52357
16.864908,50.638653
13.753283,5.42341
-6.013449,52.604473
6.44602,76.74584
-1.1504059,51.43081
-10.797972,10.238923
0.32409674,-45.598465
10.19757,-64.15273
3.396409,11.360153
-29.814442,59.001427
-15.706165,32.517563
-24.991652,-18.941523
16.851871,25.474659
-58.817307,18.962957
2.0419018,16.842232
32.979565,11.52421
-5.260549,52.34287
-36.040264,-2.0066051
-36.81529,-44.525646
-29.538788,-2.777581
5.3679934,75.585884
8.294292,-24.982872
-40.01078,-1.457369
45.075455,-15.101313
24.016815,-13.285081
-13.15345,30.489714
69.19784,-7.66163
17.69192,50.448067
-59.983524,-8.001066
-29.401749,-22.204443
-0.08060492,20.98499
18.053902,-12.846946
-29.898464,58.95785
-64.025,14.33376
49.40047,-21.73977
38.37924,-43.02415
-11.820467,10.648051
-2.3983183,-44.499214
6.539645,76.83741
41.80819,-41.812862
2.049502,66.5067
-7.2767897,-11.043207
-17.577232,-5.0059853
-4.4592557,-71.143745
-37.256676,34.807514
-13.987727,-40.028324
-18.061375,58.990543
6.042334,-68.274345
39.94581,-1.8731627
-38.524517,-37.82835
-30.380434,-22.993467
-46.532852,30.129683
5.6611032,51.181465
37.926674,3.2540073
-28.71496,-21.674921
-19.688286,-4.409205
34.146866,9.884451
19.026024,50.091206
6.8556805,35.307934
3.3735132,7.43272
-28.185099,-55.322926
36.48605,6.125652
2.1766167,-70.190025
3.2317579,6.1534467
10.155464,-64.20163
2.4605424,69.90478
-34.00736,35.661407
3.4444542,8.478923
-46.815292,-0.90544844
16.03774,26.049965
-37.624943,-1.78928
0.21369854,51.279655
8.042345,78.24734
-38.443775,-38.80452
11.829563,51.253063
57.73934,18.69555
-1.8736904,-4.666539
-36.602253,-44.93018
-20.162485,-37.4416
30.111256,14.998209
55.03293,22.0051
-7.9802656,-12.407665
27.624187,-13.01879
26.54187,18.459236
-58.7657,-5.957107
32.48097,12.1730795
-65.89322,12.731632
8.513006,32.8573
12.023174,-57.80051
16.649666,-30.7309
-56.849964,20.850384
19.622318,-13.045461
26.12944,-37.809277
17.280056,25.171543
59.2202,14.40808
2.5253549,2.6191928
-24.145275,-3.4640508
-47.62869,29.359282
-52.988476,24.683544
-23.19047,35.538433
-5.609155,-71.02626
1.4499019,-0.06244011
-20.859562,-37.143436
47.025,-17.996237
2.3498368,69.32122
-8.088448,-19.370115
-40.144424,-1.4394397
-3.7835417,-43.967968
-21.688652,60.103214
16.506021,50.71581
-35.1106,54.871803
28.952284,-40.09201
-50.09989,-1.1628916
46.882347,-17.79263
22.45117,-34.4408
-33.376656,35.771534
-9.273942,-70.32512
48.011646,28.366909
22.804243,48.604504
0.30137667,-1.9353604
10.628907,-27.042446
3.1545348,13.292146
29.042572,16.128328
-8.194226,-42.316677
47.51538,-37.007763
-27.505798,-20.784214
5.7180586,-21.801231
-20.604086,-37.25338
-55.711143,-3.1487854
2.88023,-17.760643
-43.397495,-1.0683931
66.31344,-7.150204
-22.476088,-60.711212
-37.734196,-42.3036
-16.620975,12.620918
-13.368595,-40.280476
49.750923,-22.401834
-35.011738,-27.989037
-5.3082857,-43.393185
-55.678417,22.012897
19.63575,49.89781
23.090935,-34.971073
57.287014,-5.417159
-33.321594,17.501003
4.6724544,-69.06991
-55.97589,-20.382805
-61.774548,16.298166
57.80825,-5.5238924
-59.51509,-15.646437
10.339356,51.282124
14.004441,-12.491749
-35.755165,54.14141
14.726071,5.109588
-29.66316,-22.459614
-58.873604,-6.102528
40.913513,-42.258347
-15.287563,32.2579
7.806572,-49.878002
3.0650005,13.781344
8.178604,-24.862146
70.750854,-7.932656
11.396999,-54.785027
42.755646,-41.24104
-38.52532,-37.73148
3.2766902,-18.279282
-9.015866,-42.008076
48.092697,28.29403
0.036232322,20.77509
-29.998505,-2.7266622
-10.68752,-69.8434
1.2794346,-0.3520681
-34.999413,35.45129
17.993053,3.7731686
37.65984,-43.166462
-13.525706,-68.493256
69.12736,-7.6494427
-19.640362,13.67267
22.462736,-34.447685
-35.238686,18.432344
-37.375984,-1.824206
7.5124116,-24.111723
-39.10392,-1.5818
-11.081025,55.04173
20.925627,-33.29263
9.645042,-64.897354
22.150446,21.866259
40.7236,34.955566
-8.344092,-13.36625
2.787727,51.16156
-18.374094,-4.7941203
-30.29241,58.754147
3.2180169,6.0545845
43.129086,-11.912684
51.163727,-28.79589
51.89752,24.910616
15.199153,-29.951475
57.568756,18.965313
25.321886,-37.029835
-36.00965,35.19264
-20.295979,59.76124
-56.526337,-19.846884
32.69331,11.895178
48.438137,28.006227
7.4209013,77.666466
-46.112774,-0.89708334
-6.902284,-21.113253
19.635656,49.897877
-20.460272,59.81162
2.4073267,69.64956
39.091473,0.5070778
-7.238388,-20.755583
3.2448277,6.2581778
7.285864,34.596436
-6.4870563,-21.459106
-38.54541,-37.73355
20.941511,22.693954
11.70708,-60.991085
-36.68109,34.996567
-45.152245,-0.92134655
38.329082,2.3466954
-60.38614,-9.123818
17.897842,3.8137972
6.8465953,-67.69008
31.756662,-42.151943
58.49998,-5.6630445
-6.898368,-21.115507
-65.18653,13.34489
-47.41976,29.511118
3.3893764,11.441007
-31.81024,-51.570755
0.058903348,51.292854
8.736789,-50.73879
70.007416,-7.8032265
42.307983,33.53467
-22.480242,-16.458534
-0.8353383,22.407751
12.216893,-28.159618
-2.5752454,-71.17973
5.786804,-68.43909
-0.6059848,-45.20895
58.820606,16.352888
-52.33046,-23.236595
59.103104,11.438987
1.9861679,1.0046153
9.669699,51.284294
-37.537067,-32.711468
-41.099293,-1.3161144
-20.246498,-4.250531
14.553274,-12.527337
49.092003,-34.80459
-37.348366,-32.200874
70.917725,-7.9618573
-12.252572,10.825808
-57.25277,-4.38015
3.1227365,13.4887905
45.21235,30.875864
20.485332,49.60229
-2.290924,-71.156975
-1.3273547,-44.91667
-7.0866256,-10.757073
24.854021,19.869423
-36.30197,35.10969
-20.673634,-37.22417
-28.806036,59.435135
50.506805,-31.92683
-57.904575,19.83296
-61.76605,16.308151
-60.37499,-13.168777
-31.288992,16.760883
41.177567,-5.7367687
-32.369446,-24.865828
-1.073977,22.862194
-35.022736,-47.527367
-17.667673,-5.0153966
-29.478613,16.224756
-61.123245,16.879902
41.50942,-6.7842884
-29.565132,-22.170202
-26.816914,-3.0904732
-23.934576,60.3596
51.195686,-28.225882
36.071136,6.88274
-5.2864904,-8.408191
57.196358,6.3499265
-47.735004,29.282534
12.416696,-12.608891
10.2258415,51.28288
-40.728035,33.484993
-4.568212,52.119144
-37.6995,-42.397568
9.359827,51.282146
22.141775,48.909863
30.948046,43.389744
-28.976551,-2.838536
-49.914303,-24.75517
2.0680883,67.090225
7.1287146,-49.31403
-33.376648,35.77154
1.8337119,-46.270645
13.499736,27.991726
22.943785,1.785941
-17.119568,-38.74269
33.479603,41.365864
-35.02595,-47.52034
-37.111496,-31.609749
-34.738335,-47.942318
6.7689776,35.46189
58.371246,8.603744
7.7197213,33.936954
-60.673256,-10.939898
-21.590818,-61.568436
2.0846503,67.2954
10.110752,-52.358097
37.911575,-43.126278
7.2913,34.58455
2.0920703,64.294586
-6.7566338,8.838151
4.3233747,-69.255424
-31.036383,-52.436924
22.260162,-34.288193
9.2505245,51.281303
25.710663,-13.211114
-23.47122,60.341434
-23.15018,-3.622629
38.39755,37.08087
-19.103804,-4.577647
1.7166208,0.4331296
-34.09267,17.841082
35.89339,39.318035
26.333155,46.624393
-57.91168,-18.267624
34.595108,40.43293
34.932713,40.146187
33.751247,41.142456
10.403801,-26.869835
21.023298,2.4596515
-19.817293,-4.3724856
11.970624,-59.990955
-46.78719,-0.9046752
-55.054295,-2.7672353
-10.981844,54.98429
-34.54549,55.46636
24.379656,-13.276445
-23.090305,-17.219019
62.379765,-6.424311
-31.495033,58.009987
12.043176,-58.10204
-37.02706,34.888527
-34.519836,-27.298414
30.684542,43.58874
45.502464,30.618757
14.648364,-12.534393
54.575745,22.473345
-10.475064,-41.44378
19.993893,-32.67256
-30.958174,16.656933
24.154377,20.413544
60.5682,-6.0744033
28.435099,16.735903
38.805595,1.2282009
40.02754,-2.1128743
57.565403,18.957773
-48.229023,28.916988
-2.1739724,-4.9921575
3.2063417,-69.78097
55.718727,21.264202
51.794228,24.999123
5.533476,-48.20176
-3.5126746,51.83166
-31.415764,16.801926
15.971282,-30.374304
4.675655,-20.279861
11.998415,5.927724
-54.164635,-21.925846
57.998608,18.220282
-14.5668125,-67.8045
6.577536,35.817574
-28.718468,36.143074
-34.340454,55.67147
-29.182188,36.136974
-29.839745,16.32403
-16.818157,-38.87001
-35.891853,35.22624
-22.436216,-60.740547
31.104668,-41.79039
36.864414,5.422766
27.45583,-13.044767
-32.141968,35.934467
-37.117294,-31.621822
37.97721,3.1524856
59.23552,12.943544
43.03246,32.8689
40.986626,34.711246
-21.21589,-4.01139
-45.302284,-0.910821
-60.70734,17.246073
-58.401237,19.356417
-40.92966,33.335182
-25.657513,60.25996
39.571228,-0.8027255
-30.053896,-2.7220302
38.015175,3.0703602
-51.789837,25.76081
-51.23509,-1.3951159
-14.47151,31.53412
-8.673065,-14.728102
